Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Mauritius,2020-03-04,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Australia,2020-03-04,10,10,10,11,11,11,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
Iran,2020-03-04,2278,2278,2278,2922,2922,2922,586,586,586,53.0,32.0,,Iran
San Marino,2020-03-04,15,15,15,16,16,16,6,6,6,12.4578,43.9424,,San Marino
Colombia,2020-03-04,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
Lithuania,2020-03-04,1,1,1,1,1,1,0,0,0,23.8813,55.1694,,Lithuania
Belgium,2020-03-04,22,22,22,23,23,23,10,10,10,4.0,50.8333,,Belgium
Uruguay,2020-03-04,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Cote d'Ivoire,2020-03-04,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Ghana,2020-03-04,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Malaysia,2020-03-04,28,28,28,50,50,50,14,14,14,112.5,2.5,,Malaysia
Cyprus,2020-03-04,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Austria,2020-03-04,29,29,29,29,29,29,8,8,8,14.5501,47.5162,,Austria
Germany,2020-03-04,246,246,246,262,262,262,66,66,66,9.0,51.0,,Germany
Andorra,2020-03-04,1,1,1,1,1,1,0,0,0,1.5218,42.5063,,Andorra
Morocco,2020-03-04,1,1,1,1,1,1,0,0,0,-7.0926,31.7917,,Morocco
Italy,2020-03-04,2706,2706,2706,3089,3089,3089,587,587,587,12.0,43.0,,Italy
Romania,2020-03-04,3,3,3,4,4,4,1,1,1,24.9668,45.9432,,Romania
Australia,2020-03-04,17,17,17,22,22,22,9,9,9,151.2093,-33.8688,New South Wales,Australia - New South Wales
Brazil,2020-03-04,4,4,4,4,4,4,2,2,2,-51.9253,-14.235,,Brazil
Netherlands,2020-03-04,38,38,38,38,38,38,14,14,14,5.2913,52.1326,,Netherlands
Ireland,2020-03-04,6,6,6,6,6,6,4,4,4,-7.6921,53.1424,,Ireland
Israel,2020-03-04,14,14,14,15,15,15,3,3,3,35.0,31.0,,Israel
Lebanon,2020-03-04,12,12,12,13,13,13,0,0,0,35.8623,33.8547,,Lebanon
Bulgaria,2020-03-04,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Hungary,2020-03-04,2,2,2,2,2,2,2,2,2,19.5033,47.1625,,Hungary
Portugal,2020-03-04,5,5,5,5,5,5,3,3,3,-8.2245,39.3999,,Portugal
Senegal,2020-03-04,4,4,4,4,4,4,2,2,2,-14.4524,14.4974,,Senegal
France,2020-03-04,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
United Kingdom,2020-03-04,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Qatar,2020-03-04,8,8,8,8,8,8,1,1,1,51.1839,25.3548,,Qatar
United Kingdom,2020-03-04,77,77,77,85,85,85,34,34,34,-3.4360000000000004,55.3781,,United Kingdom
Latvia,2020-03-04,1,1,1,1,1,1,0,0,0,24.6032,56.8796,,Latvia
United Arab Emirates,2020-03-04,22,22,22,27,27,27,0,0,0,54.0,24.0,,United Arab Emirates
Cuba,2020-03-04,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Spain,2020-03-04,218,218,218,222,222,222,57,57,57,-4.0,40.0,,Spain
Australia,2020-03-04,1,1,1,1,1,1,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Russia,2020-03-04,1,1,1,3,3,3,0,0,0,90.0,60.0,,Russia
Canada,2020-03-04,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Canada,2020-03-04,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Vietnam,2020-03-04,0,0,0,16,16,16,0,0,0,108.0,16.0,,Vietnam
Canada,2020-03-04,7,7,7,12,12,12,3,3,3,-123.1207,49.2827,British Columbia,Canada - British Columbia
Canada,2020-03-04,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Serbia,2020-03-04,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
United Kingdom,2020-03-04,1,1,1,1,1,1,1,1,1,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
France,2020-03-04,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Canada,2020-03-04,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Croatia,2020-03-04,10,10,10,10,10,10,1,1,1,15.2,45.1,,Croatia
Tunisia,2020-03-04,1,1,1,1,1,1,1,1,1,9.0,34.0,,Tunisia
Finland,2020-03-04,5,5,5,6,6,6,0,0,0,26.0,64.0,,Finland
Czechia,2020-03-04,8,8,8,8,8,8,3,3,3,15.472999999999999,49.8175,,Czechia
Uzbekistan,2020-03-04,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Taiwan*,2020-03-04,29,29,29,42,42,42,0,0,0,121.0,23.7,,Taiwan*
US,2020-03-04,131,131,131,149,149,149,31,31,31,-95.7129,37.0902,,US
Malta,2020-03-04,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Iraq,2020-03-04,33,33,33,35,35,35,3,3,3,44.0,33.0,,Iraq
Australia,2020-03-04,3,3,3,5,5,5,2,2,2,138.6007,-34.9285,South Australia,Australia - South Australia
Armenia,2020-03-04,1,1,1,1,1,1,0,0,0,45.0382,40.0691,,Armenia
Luxembourg,2020-03-04,1,1,1,1,1,1,0,0,0,6.1296,49.8153,,Luxembourg
Slovenia,2020-03-04,0,0,0,0,0,0,0,0,0,14.9955,46.1512,,Slovenia
Bosnia and Herzegovina,2020-03-04,0,0,0,0,0,0,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Australia,2020-03-04,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Australia,2020-03-04,1,1,1,2,2,2,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
New Zealand,2020-03-04,3,3,3,3,3,3,2,2,2,174.886,-40.9006,,New Zealand
Poland,2020-03-04,1,1,1,1,1,1,1,1,1,19.1451,51.9194,,Poland
Canada,2020-03-04,15,15,15,20,20,20,0,0,0,-85.3232,51.2538,Ontario,Canada - Ontario
India,2020-03-05,27,27,27,30,30,30,2,2,2,78.0,21.0,,India
France,2020-03-05,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Sweden,2020-03-05,94,94,94,94,94,94,59,59,59,16.0,63.0,,Sweden
Ecuador,2020-03-05,13,13,13,13,13,13,3,3,3,-78.1834,-1.8312,,Ecuador
Canada,2020-03-05,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Vietnam,2020-03-05,0,0,0,16,16,16,0,0,0,108.0,16.0,,Vietnam
Andorra,2020-03-05,1,1,1,1,1,1,0,0,0,1.5218,42.5063,,Andorra
France,2020-03-05,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Morocco,2020-03-05,2,2,2,2,2,2,1,1,1,-7.0926,31.7917,,Morocco
Netherlands,2020-03-05,82,82,82,82,82,82,44,44,44,5.2913,52.1326,,Netherlands
Burkina Faso,2020-03-05,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Mexico,2020-03-05,4,4,4,5,5,5,0,0,0,-102.5528,23.6345,,Mexico
Latvia,2020-03-05,1,1,1,1,1,1,0,0,0,24.6032,56.8796,,Latvia
Turkey,2020-03-05,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Norway,2020-03-05,87,87,87,87,87,87,31,31,31,8.4689,60.472,,Norway
North Macedonia,2020-03-05,1,1,1,1,1,1,0,0,0,21.7453,41.6086,,North Macedonia
New Zealand,2020-03-05,3,3,3,3,3,3,0,0,0,174.886,-40.9006,,New Zealand
Bosnia and Herzegovina,2020-03-05,2,2,2,2,2,2,2,2,2,17.6791,43.9159,,Bosnia and Herzegovina
Venezuela,2020-03-05,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Canada,2020-03-05,0,0,0,2,2,2,1,1,1,-73.5491,52.9399,Quebec,Canada - Quebec
Switzerland,2020-03-05,110,110,110,114,114,114,24,24,24,8.2275,46.8182,,Switzerland
France,2020-03-05,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Slovenia,2020-03-05,2,2,2,2,2,2,2,2,2,14.9955,46.1512,,Slovenia
Tunisia,2020-03-05,1,1,1,1,1,1,0,0,0,9.0,34.0,,Tunisia
Estonia,2020-03-05,3,3,3,3,3,3,1,1,1,25.0136,58.5953,,Estonia
Moldova,2020-03-05,0,0,0,0,0,0,0,0,0,28.3699,47.4116,,Moldova
Kuwait,2020-03-05,58,58,58,58,58,58,2,2,2,47.75,29.5,,Kuwait
Serbia,2020-03-05,0,0,0,0,0,0,0,0,0,21.0059,44.0165,,Serbia
Uruguay,2020-03-05,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Finland,2020-03-05,11,11,11,12,12,12,6,6,6,26.0,64.0,,Finland
Egypt,2020-03-05,2,2,2,3,3,3,1,1,1,30.0,26.0,,Egypt
Saudi Arabia,2020-03-05,5,5,5,5,5,5,4,4,4,45.0,24.0,,Saudi Arabia
Australia,2020-03-05,1,1,1,1,1,1,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
"Korea, South",2020-03-05,6012,6012,6012,6088,6088,6088,467,467,467,128.0,36.0,,"Korea, South"
Chile,2020-03-05,4,4,4,4,4,4,3,3,3,-71.543,-35.6751,,Chile
United Kingdom,2020-03-05,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Senegal,2020-03-05,4,4,4,4,4,4,0,0,0,-14.4524,14.4974,,Senegal
Canada,2020-03-05,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Thailand,2020-03-05,15,15,15,47,47,47,4,4,4,101.0,15.0,,Thailand
Australia,2020-03-05,5,5,5,13,13,13,2,2,2,153.4,-28.0167,Queensland,Australia - Queensland
Belgium,2020-03-05,49,49,49,50,50,50,27,27,27,4.0,50.8333,,Belgium
Iceland,2020-03-05,34,34,34,34,34,34,8,8,8,-19.0208,64.9631,,Iceland
Brazil,2020-03-05,4,4,4,4,4,4,0,0,0,-51.9253,-14.235,,Brazil
Hungary,2020-03-05,2,2,2,2,2,2,0,0,0,19.5033,47.1625,,Hungary
Albania,2020-03-05,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Lebanon,2020-03-05,15,15,15,16,16,16,3,3,3,35.8623,33.8547,,Lebanon
Colombia,2020-03-05,0,0,0,0,0,0,0,0,0,-74.2973,4.5709,,Colombia
Armenia,2020-03-05,1,1,1,1,1,1,0,0,0,45.0382,40.0691,,Armenia
Kazakhstan,2020-03-05,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Bulgaria,2020-03-05,0,0,0,0,0,0,0,0,0,25.4858,42.7339,,Bulgaria
Peru,2020-03-05,0,0,0,0,0,0,0,0,0,-75.0152,-9.19,,Peru
Singapore,2020-03-05,39,39,39,117,117,117,7,7,7,103.8333,1.2833,,Singapore
Sri Lanka,2020-03-05,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Portugal,2020-03-05,8,8,8,8,8,8,3,3,3,-8.2245,39.3999,,Portugal
United Kingdom,2020-03-05,106,106,106,115,115,115,30,30,30,-3.4360000000000004,55.3781,,United Kingdom
Costa Rica,2020-03-05,0,0,0,0,0,0,0,0,0,-83.7534,9.7489,,Costa Rica
Canada,2020-03-05,0,0,0,0,0,0,0,0,0,-116.5765,53.9333,Alberta,Canada - Alberta
Ghana,2020-03-05,0,0,0,0,0,0,0,0,0,-1.0232,7.9465,,Ghana
Azerbaijan,2020-03-05,6,6,6,6,6,6,3,3,3,47.5769,40.1431,,Azerbaijan
France,2020-03-05,359,359,359,377,377,377,92,92,92,2.2137,46.2276,,France
Greece,2020-03-05,31,31,31,31,31,31,22,22,22,21.8243,39.0742,,Greece
Denmark,2020-03-05,1,1,1,1,1,1,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Cuba,2020-03-05,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Spain,2020-03-05,254,254,254,259,259,259,37,37,37,-4.0,40.0,,Spain
Australia,2020-03-05,3,3,3,5,5,5,0,0,0,138.6007,-34.9285,South Australia,Australia - South Australia
Australia,2020-03-05,3,3,3,10,10,10,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Cote d'Ivoire,2020-03-05,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Japan,2020-03-05,311,311,311,360,360,360,29,29,29,138.0,36.0,,Japan
Ukraine,2020-03-05,1,1,1,1,1,1,0,0,0,31.1656,48.3794,,Ukraine
Poland,2020-03-05,1,1,1,1,1,1,0,0,0,19.1451,51.9194,,Poland
Iraq,2020-03-05,33,33,33,35,35,35,0,0,0,44.0,33.0,,Iraq
Malta,2020-03-05,0,0,0,0,0,0,0,0,0,14.3754,35.9375,,Malta
Luxembourg,2020-03-05,1,1,1,1,1,1,0,0,0,6.1296,49.8153,,Luxembourg
Uzbekistan,2020-03-05,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Czechia,2020-03-05,12,12,12,12,12,12,4,4,4,15.472999999999999,49.8175,,Czechia
Canada,2020-03-05,0,0,0,0,0,0,0,0,0,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
United Kingdom,2020-03-05,1,1,1,1,1,1,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
United Arab Emirates,2020-03-05,24,24,24,29,29,29,2,2,2,54.0,24.0,,United Arab Emirates
Canada,2020-03-05,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Cyprus,2020-03-05,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Austria,2020-03-05,41,41,41,41,41,41,12,12,12,14.5501,47.5162,,Austria
Germany,2020-03-05,466,466,466,482,482,482,220,220,220,9.0,51.0,,Germany
Philippines,2020-03-05,1,1,1,3,3,3,0,0,0,122.0,13.0,,Philippines
Canada,2020-03-05,17,17,17,22,22,22,2,2,2,-85.3232,51.2538,Ontario,Canada - Ontario
Italy,2020-03-05,3296,3296,3296,3858,3858,3858,769,769,769,12.0,43.0,,Italy
Australia,2020-03-05,17,17,17,22,22,22,0,0,0,151.2093,-33.8688,New South Wales,Australia - New South Wales
Ireland,2020-03-05,6,6,6,6,6,6,0,0,0,-7.6921,53.1424,,Ireland
Russia,2020-03-05,2,2,2,4,4,4,1,1,1,90.0,60.0,,Russia
Mauritius,2020-03-05,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Slovakia,2020-03-05,0,0,0,0,0,0,0,0,0,19.699,48.669,,Slovakia
US,2020-03-05,198,198,198,217,217,217,68,68,68,-95.7129,37.0902,,US
Lithuania,2020-03-05,1,1,1,1,1,1,0,0,0,23.8813,55.1694,,Lithuania
Australia,2020-03-05,2,2,2,3,3,3,1,1,1,115.8605,-31.9505,Western Australia,Australia - Western Australia
Brunei,2020-03-05,0,0,0,0,0,0,0,0,0,114.7277,4.5353,,Brunei
Indonesia,2020-03-05,2,2,2,2,2,2,0,0,0,113.9213,-0.7893,,Indonesia
Iran,2020-03-05,2667,2667,2667,3513,3513,3513,591,591,591,53.0,32.0,,Iran
Pakistan,2020-03-05,5,5,5,5,5,5,0,0,0,69.3451,30.3753,,Pakistan
Bahrain,2020-03-05,55,55,55,55,55,55,3,3,3,50.55,26.0275,,Bahrain
Israel,2020-03-05,19,19,19,20,20,20,5,5,5,35.0,31.0,,Israel
Malaysia,2020-03-05,28,28,28,50,50,50,0,0,0,112.5,2.5,,Malaysia
Afghanistan,2020-03-05,1,1,1,1,1,1,0,0,0,65.0,33.0,,Afghanistan
Romania,2020-03-05,5,5,5,6,6,6,2,2,2,24.9668,45.9432,,Romania
Taiwan*,2020-03-05,31,31,31,44,44,44,2,2,2,121.0,23.7,,Taiwan*
Argentina,2020-03-05,1,1,1,1,1,1,0,0,0,-63.6167,-38.4161,,Argentina
Dominican Republic,2020-03-05,1,1,1,1,1,1,0,0,0,-70.1627,18.7357,,Dominican Republic
France,2020-03-05,0,0,0,0,0,0,0,0,0,-61.0242,14.6415,Martinique,France - Martinique
Panama,2020-03-05,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Jordan,2020-03-05,1,1,1,1,1,1,0,0,0,36.51,31.24,,Jordan
Canada,2020-03-05,8,8,8,13,13,13,1,1,1,-123.1207,49.2827,British Columbia,Canada - British Columbia
Australia,2020-03-05,0,0,0,0,0,0,0,0,0,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Denmark,2020-03-05,10,10,10,10,10,10,0,0,0,9.5018,56.2639,,Denmark
Qatar,2020-03-05,8,8,8,8,8,8,0,0,0,51.1839,25.3548,,Qatar
South Africa,2020-03-05,1,1,1,1,1,1,1,1,1,22.9375,-30.5595,,South Africa
Oman,2020-03-05,14,14,14,16,16,16,1,1,1,57.0,21.0,,Oman
San Marino,2020-03-05,20,20,20,21,21,21,5,5,5,12.4578,43.9424,,San Marino
Algeria,2020-03-05,12,12,12,12,12,12,0,0,0,1.6596,28.0339,,Algeria
Croatia,2020-03-05,10,10,10,10,10,10,0,0,0,15.2,45.1,,Croatia
Canada,2020-03-05,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Canada,2020-03-06,16,16,16,21,21,21,8,8,8,-123.1207,49.2827,British Columbia,Canada - British Columbia
Cyprus,2020-03-06,0,0,0,0,0,0,0,0,0,33.4299,35.1264,,Cyprus
Croatia,2020-03-06,11,11,11,11,11,11,1,1,1,15.2,45.1,,Croatia
Spain,2020-03-06,393,393,393,400,400,400,141,141,141,-4.0,40.0,,Spain
Vietnam,2020-03-06,0,0,0,16,16,16,0,0,0,108.0,16.0,,Vietnam
Austria,2020-03-06,55,55,55,55,55,55,14,14,14,14.5501,47.5162,,Austria
Canada,2020-03-06,0,0,0,0,0,0,0,0,0,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
Poland,2020-03-06,5,5,5,5,5,5,4,4,4,19.1451,51.9194,,Poland
United Arab Emirates,2020-03-06,24,24,24,29,29,29,0,0,0,54.0,24.0,,United Arab Emirates
Bosnia and Herzegovina,2020-03-06,2,2,2,2,2,2,0,0,0,17.6791,43.9159,,Bosnia and Herzegovina
Latvia,2020-03-06,1,1,1,1,1,1,0,0,0,24.6032,56.8796,,Latvia
Cuba,2020-03-06,0,0,0,0,0,0,0,0,0,-80.0,22.0,,Cuba
Qatar,2020-03-06,8,8,8,8,8,8,0,0,0,51.1839,25.3548,,Qatar
France,2020-03-06,0,0,0,0,0,0,0,0,0,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Senegal,2020-03-06,4,4,4,4,4,4,0,0,0,-14.4524,14.4974,,Senegal
Australia,2020-03-06,21,21,21,26,26,26,4,4,4,151.2093,-33.8688,New South Wales,Australia - New South Wales
Netherlands,2020-03-06,127,127,127,128,128,128,46,46,46,5.2913,52.1326,,Netherlands
Canada,2020-03-06,0,0,0,0,0,0,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
United Kingdom,2020-03-06,153,153,153,163,163,163,48,48,48,-3.4360000000000004,55.3781,,United Kingdom
Romania,2020-03-06,8,8,8,9,9,9,3,3,3,24.9668,45.9432,,Romania
Israel,2020-03-06,35,35,35,37,37,37,17,17,17,35.0,31.0,,Israel
Cote d'Ivoire,2020-03-06,0,0,0,0,0,0,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Australia,2020-03-06,2,2,2,3,3,3,0,0,0,115.8605,-31.9505,Western Australia,Australia - Western Australia
Ireland,2020-03-06,18,18,18,18,18,18,12,12,12,-7.6921,53.1424,,Ireland
Italy,2020-03-06,3916,3916,3916,4636,4636,4636,778,778,778,12.0,43.0,,Italy
Hungary,2020-03-06,2,2,2,2,2,2,0,0,0,19.5033,47.1625,,Hungary
Portugal,2020-03-06,13,13,13,13,13,13,5,5,5,-8.2245,39.3999,,Portugal
Kuwait,2020-03-06,58,58,58,58,58,58,0,0,0,47.75,29.5,,Kuwait
Iraq,2020-03-06,37,37,37,40,40,40,5,5,5,44.0,33.0,,Iraq
Algeria,2020-03-06,17,17,17,17,17,17,5,5,5,1.6596,28.0339,,Algeria
Australia,2020-03-06,5,5,5,13,13,13,0,0,0,153.4,-28.0167,Queensland,Australia - Queensland
Panama,2020-03-06,0,0,0,0,0,0,0,0,0,-80.7821,8.538,,Panama
Jordan,2020-03-06,1,1,1,1,1,1,0,0,0,36.51,31.24,,Jordan
Chile,2020-03-06,4,4,4,4,4,4,0,0,0,-71.543,-35.6751,,Chile
"Korea, South",2020-03-06,6416,6416,6416,6593,6593,6593,505,505,505,128.0,36.0,,"Korea, South"
Denmark,2020-03-06,22,22,22,23,23,23,13,13,13,9.5018,56.2639,,Denmark
South Africa,2020-03-06,1,1,1,1,1,1,0,0,0,22.9375,-30.5595,,South Africa
Norway,2020-03-06,108,108,108,108,108,108,21,21,21,8.4689,60.472,,Norway
Egypt,2020-03-06,14,14,14,15,15,15,12,12,12,30.0,26.0,,Egypt
Argentina,2020-03-06,2,2,2,2,2,2,1,1,1,-63.6167,-38.4161,,Argentina
Denmark,2020-03-06,1,1,1,1,1,1,0,0,0,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Sweden,2020-03-06,101,101,101,101,101,101,7,7,7,16.0,63.0,,Sweden
Pakistan,2020-03-06,6,6,6,6,6,6,1,1,1,69.3451,30.3753,,Pakistan
France,2020-03-06,0,0,0,0,0,0,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
Canada,2020-03-06,0,0,0,0,0,0,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Turkey,2020-03-06,0,0,0,0,0,0,0,0,0,35.2433,38.9637,,Turkey
Ecuador,2020-03-06,13,13,13,13,13,13,0,0,0,-78.1834,-1.8312,,Ecuador
Bahrain,2020-03-06,56,56,56,60,60,60,5,5,5,50.55,26.0275,,Bahrain
Dominican Republic,2020-03-06,2,2,2,2,2,2,1,1,1,-70.1627,18.7357,,Dominican Republic
Colombia,2020-03-06,1,1,1,1,1,1,1,1,1,-74.2973,4.5709,,Colombia
Oman,2020-03-06,14,14,14,16,16,16,0,0,0,57.0,21.0,,Oman
India,2020-03-06,28,28,28,31,31,31,1,1,1,78.0,21.0,,India
San Marino,2020-03-06,20,20,20,21,21,21,0,0,0,12.4578,43.9424,,San Marino
Belgium,2020-03-06,108,108,108,109,109,109,59,59,59,4.0,50.8333,,Belgium
Iceland,2020-03-06,43,43,43,43,43,43,9,9,9,-19.0208,64.9631,,Iceland
Azerbaijan,2020-03-06,6,6,6,6,6,6,0,0,0,47.5769,40.1431,,Azerbaijan
Slovenia,2020-03-06,7,7,7,7,7,7,5,5,5,14.9955,46.1512,,Slovenia
Finland,2020-03-06,14,14,14,15,15,15,3,3,3,26.0,64.0,,Finland
Czechia,2020-03-06,18,18,18,18,18,18,6,6,6,15.472999999999999,49.8175,,Czechia
Tunisia,2020-03-06,1,1,1,1,1,1,0,0,0,9.0,34.0,,Tunisia
Russia,2020-03-06,11,11,11,13,13,13,9,9,9,90.0,60.0,,Russia
Australia,2020-03-06,1,1,1,1,1,1,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Uruguay,2020-03-06,0,0,0,0,0,0,0,0,0,-55.7658,-32.5228,,Uruguay
Philippines,2020-03-06,3,3,3,5,5,5,2,2,2,122.0,13.0,,Philippines
Kazakhstan,2020-03-06,0,0,0,0,0,0,0,0,0,66.9237,48.0196,,Kazakhstan
Canada,2020-03-06,0,0,0,1,1,1,1,1,1,-116.5765,53.9333,Alberta,Canada - Alberta
Canada,2020-03-06,0,0,0,0,0,0,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Andorra,2020-03-06,1,1,1,1,1,1,0,0,0,1.5218,42.5063,,Andorra
Ukraine,2020-03-06,1,1,1,1,1,1,0,0,0,31.1656,48.3794,,Ukraine
Estonia,2020-03-06,10,10,10,10,10,10,7,7,7,25.0136,58.5953,,Estonia
Japan,2020-03-06,368,368,368,420,420,420,60,60,60,138.0,36.0,,Japan
Australia,2020-03-06,3,3,3,10,10,10,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Venezuela,2020-03-06,0,0,0,0,0,0,0,0,0,-66.5897,6.4238,,Venezuela
Peru,2020-03-06,1,1,1,1,1,1,1,1,1,-75.0152,-9.19,,Peru
Albania,2020-03-06,0,0,0,0,0,0,0,0,0,20.1683,41.1533,,Albania
Sri Lanka,2020-03-06,0,0,0,1,1,1,0,0,0,81.0,7.0,,Sri Lanka
Costa Rica,2020-03-06,1,1,1,1,1,1,1,1,1,-83.7534,9.7489,,Costa Rica
North Macedonia,2020-03-06,3,3,3,3,3,3,2,2,2,21.7453,41.6086,,North Macedonia
Saudi Arabia,2020-03-06,5,5,5,5,5,5,0,0,0,45.0,24.0,,Saudi Arabia
Iran,2020-03-06,3710,3710,3710,4747,4747,4747,1234,1234,1234,53.0,32.0,,Iran
New Zealand,2020-03-06,4,4,4,4,4,4,1,1,1,174.886,-40.9006,,New Zealand
Indonesia,2020-03-06,4,4,4,4,4,4,2,2,2,113.9213,-0.7893,,Indonesia
Uzbekistan,2020-03-06,0,0,0,0,0,0,0,0,0,64.5853,41.3775,,Uzbekistan
Armenia,2020-03-06,1,1,1,1,1,1,0,0,0,45.0382,40.0691,,Armenia
France,2020-03-06,0,0,0,0,0,0,0,0,0,55.2471,-21.1351,Reunion,France - Reunion
Canada,2020-03-06,20,20,20,25,25,25,3,3,3,-85.3232,51.2538,Ontario,Canada - Ontario
Mauritius,2020-03-06,0,0,0,0,0,0,0,0,0,57.5,-20.2,,Mauritius
Burkina Faso,2020-03-06,0,0,0,0,0,0,0,0,0,-1.5616,12.2383,,Burkina Faso
Malaysia,2020-03-06,61,61,61,83,83,83,33,33,33,112.5,2.5,,Malaysia
Canada,2020-03-06,0,0,0,2,2,2,0,0,0,-73.5491,52.9399,Quebec,Canada - Quebec
Switzerland,2020-03-06,210,210,210,214,214,214,100,100,100,8.2275,46.8182,,Switzerland
Serbia,2020-03-06,1,1,1,1,1,1,1,1,1,21.0059,44.0165,,Serbia
Morocco,2020-03-06,2,2,2,2,2,2,0,0,0,-7.0926,31.7917,,Morocco
France,2020-03-06,632,632,632,653,653,653,276,276,276,2.2137,46.2276,,France
United Kingdom,2020-03-06,1,1,1,1,1,1,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Mexico,2020-03-06,5,5,5,6,6,6,1,1,1,-102.5528,23.6345,,Mexico
United Kingdom,2020-03-06,0,0,0,0,0,0,0,0,0,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
