Lat;Lang;Province;Country;Date;Total Confirmed Cases;Total Deaths;Total Recovered;Active Cases;New Cases;New Deaths;New Recovered
42.3601;-71.0589;Suffolk County MA;US;2020-02-04;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-05;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-06;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-07;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-08;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-09;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-10;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-11;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-12;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-13;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-14;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-15;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-16;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-17;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-18;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-19;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-20;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-21;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-22;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-23;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-24;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-25;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-26;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-27;1;0;0;1;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-02-28;1;0;1;0;0;0;1
42.3601;-71.0589;Suffolk County MA;US;2020-02-29;1;0;1;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-01;1;0;1;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-02;1;0;1;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-03;1;0;1;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-04;1;0;1;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-05;1;0;1;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-06;3;0;1;2;2;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-07;3;0;1;2;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-08;8;0;1;7;5;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-09;8;0;1;7;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-10;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-11;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-12;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-13;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-14;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-15;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-16;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-17;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-18;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-19;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-20;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-21;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-22;0;0;0;0;0;0;0
42.3601;-71.0589;Suffolk County MA;US;2020-03-23;;;;;;;
39.7392;-104.9903;Denver County CO;US;2020-01-22;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-23;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-24;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-25;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-26;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-27;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-28;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-29;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-30;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-01-31;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-01;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-02;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-03;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-04;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-05;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-06;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-07;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-08;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-09;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-10;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-11;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-12;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-13;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-14;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-15;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-16;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-17;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-18;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-19;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-20;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-21;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-22;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-23;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-24;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-25;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-26;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-27;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-28;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-02-29;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-01;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-02;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-03;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-04;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-05;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-06;2;0;0;2;2;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-07;2;0;0;2;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-08;2;0;0;2;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-09;2;0;0;2;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-10;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-11;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-12;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-13;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-14;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-15;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-16;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-17;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-18;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-19;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-20;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-21;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-22;0;0;0;0;0;0;0
39.7392;-104.9903;Denver County CO;US;2020-03-23;;;;;;;
39.5912;-106.064;Summit County CO;US;2020-01-22;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-23;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-24;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-25;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-26;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-27;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-28;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-29;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-30;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-01-31;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-01;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-02;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-03;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-04;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-05;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-06;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-07;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-08;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-09;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-10;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-11;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-12;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-13;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-14;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-15;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-16;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-17;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-18;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-19;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-20;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-21;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-22;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-23;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-24;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-25;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-26;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-27;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-28;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-02-29;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-01;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-02;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-03;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-04;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-05;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-06;1;0;0;1;1;0;0
39.5912;-106.064;Summit County CO;US;2020-03-07;1;0;0;1;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-08;1;0;0;1;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-09;1;0;0;1;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-10;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-11;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-12;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-13;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-14;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-15;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-16;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-17;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-18;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-19;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-20;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-21;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-22;0;0;0;0;0;0;0
39.5912;-106.064;Summit County CO;US;2020-03-23;;;;;;;
40.9263;-74.077;Bergen County NJ;US;2020-01-22;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-23;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-24;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-25;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-26;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-27;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-28;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-29;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-30;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-01-31;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-01;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-02;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-03;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-04;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-05;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-06;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-07;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-08;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-09;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-10;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-11;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-12;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-13;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-14;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-15;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-16;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-17;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-18;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-19;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-20;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-21;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-22;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-23;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-24;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-25;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-26;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-27;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-28;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-02-29;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-01;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-02;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-03;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-04;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-05;2;0;0;2;2;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-06;2;0;0;2;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-07;4;0;0;4;2;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-08;4;0;0;4;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-09;4;0;0;4;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-10;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-11;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-12;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-13;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-14;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-15;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-16;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-17;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-18;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-19;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-20;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-21;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-22;0;0;0;0;0;0;0
40.9263;-74.077;Bergen County NJ;US;2020-03-23;;;;;;;
29.7752;-95.3103;Harris County TX;US;2020-01-22;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-23;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-24;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-25;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-26;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-27;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-28;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-29;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-30;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-01-31;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-01;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-02;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-03;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-04;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-05;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-06;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-07;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-08;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-09;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-10;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-11;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-12;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-13;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-14;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-15;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-16;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-17;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-18;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-19;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-20;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-21;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-22;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-23;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-24;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-25;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-26;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-27;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-28;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-02-29;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-01;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-02;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-03;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-04;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-05;2;0;0;2;2;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-06;3;0;0;3;1;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-07;5;0;0;5;2;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-08;5;0;0;5;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-09;6;0;0;6;1;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-10;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-11;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-12;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-13;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-14;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-15;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-16;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-17;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-18;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-19;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-20;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-21;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-22;0;0;0;0;0;0;0
29.7752;-95.3103;Harris County TX;US;2020-03-23;;;;;;;
37.7749;-122.4194;San Francisco County CA;US;2020-01-22;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-23;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-24;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-25;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-26;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-27;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-28;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-29;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-30;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-01-31;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-01;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-02;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-03;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-04;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-05;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-06;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-07;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-08;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-09;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-10;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-11;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-12;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-13;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-14;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-15;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-16;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-17;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-18;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-19;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-20;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-21;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-22;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-23;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-24;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-25;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-26;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-27;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-28;0;0;0;0;0;0;0
37.7749;-122.4194;San Francisco County CA;US;2020-02-29;0;0;0;0;0;0;0
