Lat;Lang;Province;Country;Date;Total Confirmed Cases;Total Deaths;New Cases;New Deaths
64.9631;-19.0208;;Iceland;2020-03-24;648;2;60;1
64.9631;-19.0208;;Iceland;2020-03-25;737;2;89;0
21.0;78.0;;India;2020-01-22;0;0;0;0
21.0;78.0;;India;2020-01-23;0;0;0;0
21.0;78.0;;India;2020-01-24;0;0;0;0
21.0;78.0;;India;2020-01-25;0;0;0;0
21.0;78.0;;India;2020-01-26;0;0;0;0
21.0;78.0;;India;2020-01-27;0;0;0;0
21.0;78.0;;India;2020-01-28;0;0;0;0
21.0;78.0;;India;2020-01-29;0;0;0;0
21.0;78.0;;India;2020-01-30;1;0;1;0
21.0;78.0;;India;2020-01-31;1;0;0;0
21.0;78.0;;India;2020-02-01;1;0;0;0
21.0;78.0;;India;2020-02-02;2;0;1;0
21.0;78.0;;India;2020-02-03;3;0;1;0
21.0;78.0;;India;2020-02-04;3;0;0;0
21.0;78.0;;India;2020-02-05;3;0;0;0
21.0;78.0;;India;2020-02-06;3;0;0;0
21.0;78.0;;India;2020-02-07;3;0;0;0
21.0;78.0;;India;2020-02-08;3;0;0;0
21.0;78.0;;India;2020-02-09;3;0;0;0
21.0;78.0;;India;2020-02-10;3;0;0;0
21.0;78.0;;India;2020-02-11;3;0;0;0
21.0;78.0;;India;2020-02-12;3;0;0;0
21.0;78.0;;India;2020-02-13;3;0;0;0
21.0;78.0;;India;2020-02-14;3;0;0;0
21.0;78.0;;India;2020-02-15;3;0;0;0
21.0;78.0;;India;2020-02-16;3;0;0;0
21.0;78.0;;India;2020-02-17;3;0;0;0
21.0;78.0;;India;2020-02-18;3;0;0;0
21.0;78.0;;India;2020-02-19;3;0;0;0
21.0;78.0;;India;2020-02-20;3;0;0;0
21.0;78.0;;India;2020-02-21;3;0;0;0
21.0;78.0;;India;2020-02-22;3;0;0;0
21.0;78.0;;India;2020-02-23;3;0;0;0
21.0;78.0;;India;2020-02-24;3;0;0;0
21.0;78.0;;India;2020-02-25;3;0;0;0
21.0;78.0;;India;2020-02-26;3;0;0;0
21.0;78.0;;India;2020-02-27;3;0;0;0
21.0;78.0;;India;2020-02-28;3;0;0;0
21.0;78.0;;India;2020-02-29;3;0;0;0
21.0;78.0;;India;2020-03-01;3;0;0;0
21.0;78.0;;India;2020-03-02;5;0;2;0
21.0;78.0;;India;2020-03-03;5;0;0;0
21.0;78.0;;India;2020-03-04;28;0;23;0
21.0;78.0;;India;2020-03-05;30;0;2;0
21.0;78.0;;India;2020-03-06;31;0;1;0
21.0;78.0;;India;2020-03-07;34;0;3;0
21.0;78.0;;India;2020-03-08;39;0;5;0
21.0;78.0;;India;2020-03-09;43;0;4;0
21.0;78.0;;India;2020-03-10;56;0;13;0
21.0;78.0;;India;2020-03-11;62;1;6;1
21.0;78.0;;India;2020-03-12;73;1;11;0
21.0;78.0;;India;2020-03-13;82;2;9;1
21.0;78.0;;India;2020-03-14;102;2;20;0
21.0;78.0;;India;2020-03-15;113;2;11;0
21.0;78.0;;India;2020-03-16;119;2;6;0
21.0;78.0;;India;2020-03-17;142;3;23;1
21.0;78.0;;India;2020-03-18;156;3;14;0
21.0;78.0;;India;2020-03-19;194;4;38;1
21.0;78.0;;India;2020-03-20;244;5;50;1
21.0;78.0;;India;2020-03-21;330;4;86;0
21.0;78.0;;India;2020-03-22;396;7;66;3
21.0;78.0;;India;2020-03-23;499;10;103;3
21.0;78.0;;India;2020-03-24;536;10;37;0
21.0;78.0;;India;2020-03-25;657;12;121;2
-0.7893;113.9213;;Indonesia;2020-01-22;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-23;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-24;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-25;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-26;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-27;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-28;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-29;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-30;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-01-31;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-01;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-02;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-03;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-04;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-05;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-06;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-07;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-08;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-09;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-10;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-11;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-12;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-13;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-14;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-15;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-16;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-17;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-18;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-19;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-20;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-21;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-22;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-23;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-24;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-25;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-26;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-27;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-28;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-02-29;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-03-01;0;0;0;0
-0.7893;113.9213;;Indonesia;2020-03-02;2;0;2;0
-0.7893;113.9213;;Indonesia;2020-03-03;2;0;0;0
-0.7893;113.9213;;Indonesia;2020-03-04;2;0;0;0
-0.7893;113.9213;;Indonesia;2020-03-05;2;0;0;0
-0.7893;113.9213;;Indonesia;2020-03-06;4;0;2;0
-0.7893;113.9213;;Indonesia;2020-03-07;4;0;0;0
-0.7893;113.9213;;Indonesia;2020-03-08;6;0;2;0
-0.7893;113.9213;;Indonesia;2020-03-09;19;0;13;0
-0.7893;113.9213;;Indonesia;2020-03-10;27;0;8;0
-0.7893;113.9213;;Indonesia;2020-03-11;34;1;7;1
-0.7893;113.9213;;Indonesia;2020-03-12;34;1;0;0
-0.7893;113.9213;;Indonesia;2020-03-13;69;4;35;3
-0.7893;113.9213;;Indonesia;2020-03-14;96;5;27;1
-0.7893;113.9213;;Indonesia;2020-03-15;117;5;21;0
-0.7893;113.9213;;Indonesia;2020-03-16;134;5;17;0
-0.7893;113.9213;;Indonesia;2020-03-17;172;5;38;0
-0.7893;113.9213;;Indonesia;2020-03-18;227;19;55;14
-0.7893;113.9213;;Indonesia;2020-03-19;311;25;84;6
-0.7893;113.9213;;Indonesia;2020-03-20;369;32;58;7
-0.7893;113.9213;;Indonesia;2020-03-21;450;38;81;6
-0.7893;113.9213;;Indonesia;2020-03-22;514;48;64;10
-0.7893;113.9213;;Indonesia;2020-03-23;579;49;65;1
-0.7893;113.9213;;Indonesia;2020-03-24;686;55;107;6
-0.7893;113.9213;;Indonesia;2020-03-25;790;58;104;3
32.0;53.0;;Iran;2020-01-22;0;0;0;0
32.0;53.0;;Iran;2020-01-23;0;0;0;0
32.0;53.0;;Iran;2020-01-24;0;0;0;0
32.0;53.0;;Iran;2020-01-25;0;0;0;0
32.0;53.0;;Iran;2020-01-26;0;0;0;0
32.0;53.0;;Iran;2020-01-27;0;0;0;0
32.0;53.0;;Iran;2020-01-28;0;0;0;0
32.0;53.0;;Iran;2020-01-29;0;0;0;0
32.0;53.0;;Iran;2020-01-30;0;0;0;0
32.0;53.0;;Iran;2020-01-31;0;0;0;0
32.0;53.0;;Iran;2020-02-01;0;0;0;0
32.0;53.0;;Iran;2020-02-02;0;0;0;0
32.0;53.0;;Iran;2020-02-03;0;0;0;0
32.0;53.0;;Iran;2020-02-04;0;0;0;0
32.0;53.0;;Iran;2020-02-05;0;0;0;0
32.0;53.0;;Iran;2020-02-06;0;0;0;0
32.0;53.0;;Iran;2020-02-07;0;0;0;0
32.0;53.0;;Iran;2020-02-08;0;0;0;0
32.0;53.0;;Iran;2020-02-09;0;0;0;0
32.0;53.0;;Iran;2020-02-10;0;0;0;0
32.0;53.0;;Iran;2020-02-11;0;0;0;0
32.0;53.0;;Iran;2020-02-12;0;0;0;0
32.0;53.0;;Iran;2020-02-13;0;0;0;0
32.0;53.0;;Iran;2020-02-14;0;0;0;0
32.0;53.0;;Iran;2020-02-15;0;0;0;0
32.0;53.0;;Iran;2020-02-16;0;0;0;0
32.0;53.0;;Iran;2020-02-17;0;0;0;0
32.0;53.0;;Iran;2020-02-18;0;0;0;0
32.0;53.0;;Iran;2020-02-19;2;2;2;2
32.0;53.0;;Iran;2020-02-20;5;2;3;0
32.0;53.0;;Iran;2020-02-21;18;4;13;2
32.0;53.0;;Iran;2020-02-22;28;5;10;1
32.0;53.0;;Iran;2020-02-23;43;8;15;3
32.0;53.0;;Iran;2020-02-24;61;12;18;4
32.0;53.0;;Iran;2020-02-25;95;16;34;4
32.0;53.0;;Iran;2020-02-26;139;19;44;3
32.0;53.0;;Iran;2020-02-27;245;26;106;7
32.0;53.0;;Iran;2020-02-28;388;34;143;8
32.0;53.0;;Iran;2020-02-29;593;43;205;9
32.0;53.0;;Iran;2020-03-01;978;54;385;11
32.0;53.0;;Iran;2020-03-02;1501;66;523;12
32.0;53.0;;Iran;2020-03-03;2336;77;835;11
32.0;53.0;;Iran;2020-03-04;2922;92;586;15
32.0;53.0;;Iran;2020-03-05;3513;107;591;15
32.0;53.0;;Iran;2020-03-06;4747;124;1234;17
32.0;53.0;;Iran;2020-03-07;5823;145;1076;21
32.0;53.0;;Iran;2020-03-08;6566;194;743;49
32.0;53.0;;Iran;2020-03-09;7161;237;595;43
32.0;53.0;;Iran;2020-03-10;8042;291;881;54
32.0;53.0;;Iran;2020-03-11;9000;354;958;63
32.0;53.0;;Iran;2020-03-12;10075;429;1075;75
32.0;53.0;;Iran;2020-03-13;11364;514;1289;85
32.0;53.0;;Iran;2020-03-14;12729;611;1365;97
32.0;53.0;;Iran;2020-03-15;13938;724;1209;113
32.0;53.0;;Iran;2020-03-16;14991;853;1053;129
32.0;53.0;;Iran;2020-03-17;16169;988;1178;135
32.0;53.0;;Iran;2020-03-18;17361;1135;1192;147
32.0;53.0;;Iran;2020-03-19;18407;1284;1046;149
32.0;53.0;;Iran;2020-03-20;19644;1433;1237;149
32.0;53.0;;Iran;2020-03-21;20610;1556;966;123
32.0;53.0;;Iran;2020-03-22;21638;1685;1028;129
32.0;53.0;;Iran;2020-03-23;23049;1812;1411;127
32.0;53.0;;Iran;2020-03-24;24811;1934;1762;122
32.0;53.0;;Iran;2020-03-25;27017;2077;2206;143
33.0;44.0;;Iraq;2020-01-22;0;0;0;0
33.0;44.0;;Iraq;2020-01-23;0;0;0;0
33.0;44.0;;Iraq;2020-01-24;0;0;0;0
33.0;44.0;;Iraq;2020-01-25;0;0;0;0
33.0;44.0;;Iraq;2020-01-26;0;0;0;0
33.0;44.0;;Iraq;2020-01-27;0;0;0;0
33.0;44.0;;Iraq;2020-01-28;0;0;0;0
33.0;44.0;;Iraq;2020-01-29;0;0;0;0
33.0;44.0;;Iraq;2020-01-30;0;0;0;0
33.0;44.0;;Iraq;2020-01-31;0;0;0;0
33.0;44.0;;Iraq;2020-02-01;0;0;0;0
33.0;44.0;;Iraq;2020-02-02;0;0;0;0
33.0;44.0;;Iraq;2020-02-03;0;0;0;0
33.0;44.0;;Iraq;2020-02-04;0;0;0;0
33.0;44.0;;Iraq;2020-02-05;0;0;0;0
33.0;44.0;;Iraq;2020-02-06;0;0;0;0
33.0;44.0;;Iraq;2020-02-07;0;0;0;0
33.0;44.0;;Iraq;2020-02-08;0;0;0;0
33.0;44.0;;Iraq;2020-02-09;0;0;0;0
33.0;44.0;;Iraq;2020-02-10;0;0;0;0
33.0;44.0;;Iraq;2020-02-11;0;0;0;0
33.0;44.0;;Iraq;2020-02-12;0;0;0;0
33.0;44.0;;Iraq;2020-02-13;0;0;0;0
33.0;44.0;;Iraq;2020-02-14;0;0;0;0
33.0;44.0;;Iraq;2020-02-15;0;0;0;0
33.0;44.0;;Iraq;2020-02-16;0;0;0;0
33.0;44.0;;Iraq;2020-02-17;0;0;0;0
33.0;44.0;;Iraq;2020-02-18;0;0;0;0
33.0;44.0;;Iraq;2020-02-19;0;0;0;0
33.0;44.0;;Iraq;2020-02-20;0;0;0;0
33.0;44.0;;Iraq;2020-02-21;0;0;0;0
33.0;44.0;;Iraq;2020-02-22;0;0;0;0
33.0;44.0;;Iraq;2020-02-23;0;0;0;0
33.0;44.0;;Iraq;2020-02-24;1;0;1;0
33.0;44.0;;Iraq;2020-02-25;1;0;0;0
33.0;44.0;;Iraq;2020-02-26;5;0;4;0
33.0;44.0;;Iraq;2020-02-27;7;0;2;0
33.0;44.0;;Iraq;2020-02-28;7;0;0;0
33.0;44.0;;Iraq;2020-02-29;13;0;6;0
33.0;44.0;;Iraq;2020-03-01;19;0;6;0
33.0;44.0;;Iraq;2020-03-02;26;0;7;0
33.0;44.0;;Iraq;2020-03-03;32;0;6;0
33.0;44.0;;Iraq;2020-03-04;35;2;3;2
33.0;44.0;;Iraq;2020-03-05;35;2;0;0
33.0;44.0;;Iraq;2020-03-06;40;3;5;1
33.0;44.0;;Iraq;2020-03-07;54;4;14;1
33.0;44.0;;Iraq;2020-03-08;60;6;6;2
33.0;44.0;;Iraq;2020-03-09;60;6;0;0
33.0;44.0;;Iraq;2020-03-10;71;7;11;1
33.0;44.0;;Iraq;2020-03-11;71;7;0;0
33.0;44.0;;Iraq;2020-03-12;71;8;0;1
33.0;44.0;;Iraq;2020-03-13;101;9;30;1
33.0;44.0;;Iraq;2020-03-14;110;10;9;1
33.0;44.0;;Iraq;2020-03-15;116;10;6;0
33.0;44.0;;Iraq;2020-03-16;124;10;8;0
33.0;44.0;;Iraq;2020-03-17;154;11;30;1
33.0;44.0;;Iraq;2020-03-18;164;12;10;1
33.0;44.0;;Iraq;2020-03-19;192;13;28;1
33.0;44.0;;Iraq;2020-03-20;208;17;16;4
33.0;44.0;;Iraq;2020-03-21;214;17;6;0
33.0;44.0;;Iraq;2020-03-22;233;20;19;3
33.0;44.0;;Iraq;2020-03-23;266;23;33;3
33.0;44.0;;Iraq;2020-03-24;316;27;50;4
33.0;44.0;;Iraq;2020-03-25;346;29;30;2
53.1424;-7.6921;;Ireland;2020-01-22;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-23;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-24;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-25;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-26;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-27;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-28;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-29;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-30;0;0;0;0
53.1424;-7.6921;;Ireland;2020-01-31;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-01;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-02;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-03;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-04;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-05;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-06;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-07;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-08;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-09;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-10;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-11;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-12;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-13;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-14;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-15;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-16;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-17;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-18;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-19;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-20;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-21;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-22;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-23;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-24;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-25;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-26;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-27;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-28;0;0;0;0
53.1424;-7.6921;;Ireland;2020-02-29;1;0;1;0
53.1424;-7.6921;;Ireland;2020-03-01;1;0;0;0
53.1424;-7.6921;;Ireland;2020-03-02;1;0;0;0
53.1424;-7.6921;;Ireland;2020-03-03;2;0;1;0
53.1424;-7.6921;;Ireland;2020-03-04;6;0;4;0
53.1424;-7.6921;;Ireland;2020-03-05;6;0;0;0
53.1424;-7.6921;;Ireland;2020-03-06;18;0;12;0
53.1424;-7.6921;;Ireland;2020-03-07;18;0;0;0
53.1424;-7.6921;;Ireland;2020-03-08;19;0;1;0
53.1424;-7.6921;;Ireland;2020-03-09;21;0;2;0
53.1424;-7.6921;;Ireland;2020-03-10;34;0;13;0
53.1424;-7.6921;;Ireland;2020-03-11;43;1;9;1
53.1424;-7.6921;;Ireland;2020-03-12;43;1;0;0
53.1424;-7.6921;;Ireland;2020-03-13;90;1;47;0
53.1424;-7.6921;;Ireland;2020-03-14;129;2;39;1
53.1424;-7.6921;;Ireland;2020-03-15;129;2;0;0
53.1424;-7.6921;;Ireland;2020-03-16;169;2;40;0
53.1424;-7.6921;;Ireland;2020-03-17;223;2;54;0
53.1424;-7.6921;;Ireland;2020-03-18;292;2;69;0
53.1424;-7.6921;;Ireland;2020-03-19;557;3;265;1
53.1424;-7.6921;;Ireland;2020-03-20;683;3;126;0
53.1424;-7.6921;;Ireland;2020-03-21;785;3;102;0
53.1424;-7.6921;;Ireland;2020-03-22;906;4;121;1
53.1424;-7.6921;;Ireland;2020-03-23;1125;6;219;2
53.1424;-7.6921;;Ireland;2020-03-24;1329;7;204;1
53.1424;-7.6921;;Ireland;2020-03-25;1564;9;235;2
31.0;35.0;;Israel;2020-01-22;0;0;0;0
31.0;35.0;;Israel;2020-01-23;0;0;0;0
31.0;35.0;;Israel;2020-01-24;0;0;0;0
31.0;35.0;;Israel;2020-01-25;0;0;0;0
31.0;35.0;;Israel;2020-01-26;0;0;0;0
31.0;35.0;;Israel;2020-01-27;0;0;0;0
31.0;35.0;;Israel;2020-01-28;0;0;0;0
31.0;35.0;;Israel;2020-01-29;0;0;0;0
31.0;35.0;;Israel;2020-01-30;0;0;0;0
31.0;35.0;;Israel;2020-01-31;0;0;0;0
31.0;35.0;;Israel;2020-02-01;0;0;0;0
31.0;35.0;;Israel;2020-02-02;0;0;0;0
31.0;35.0;;Israel;2020-02-03;0;0;0;0
31.0;35.0;;Israel;2020-02-04;0;0;0;0
31.0;35.0;;Israel;2020-02-05;0;0;0;0
31.0;35.0;;Israel;2020-02-06;0;0;0;0
31.0;35.0;;Israel;2020-02-07;0;0;0;0
31.0;35.0;;Israel;2020-02-08;0;0;0;0
31.0;35.0;;Israel;2020-02-09;0;0;0;0
31.0;35.0;;Israel;2020-02-10;0;0;0;0
31.0;35.0;;Israel;2020-02-11;0;0;0;0
31.0;35.0;;Israel;2020-02-12;0;0;0;0
31.0;35.0;;Israel;2020-02-13;0;0;0;0
31.0;35.0;;Israel;2020-02-14;0;0;0;0
31.0;35.0;;Israel;2020-02-15;0;0;0;0
31.0;35.0;;Israel;2020-02-16;0;0;0;0
31.0;35.0;;Israel;2020-02-17;0;0;0;0
31.0;35.0;;Israel;2020-02-18;0;0;0;0
31.0;35.0;;Israel;2020-02-19;0;0;0;0
31.0;35.0;;Israel;2020-02-20;0;0;0;0
31.0;35.0;;Israel;2020-02-21;1;0;1;0
31.0;35.0;;Israel;2020-02-22;1;0;0;0
31.0;35.0;;Israel;2020-02-23;1;0;0;0
31.0;35.0;;Israel;2020-02-24;1;0;0;0
31.0;35.0;;Israel;2020-02-25;1;0;0;0
31.0;35.0;;Israel;2020-02-26;2;0;1;0
31.0;35.0;;Israel;2020-02-27;3;0;1;0
31.0;35.0;;Israel;2020-02-28;4;0;1;0
31.0;35.0;;Israel;2020-02-29;7;0;3;0
31.0;35.0;;Israel;2020-03-01;10;0;3;0
31.0;35.0;;Israel;2020-03-02;10;0;0;0
31.0;35.0;;Israel;2020-03-03;12;0;2;0
31.0;35.0;;Israel;2020-03-04;15;0;3;0
31.0;35.0;;Israel;2020-03-05;20;0;5;0
31.0;35.0;;Israel;2020-03-06;37;0;17;0
31.0;35.0;;Israel;2020-03-07;43;0;6;0
31.0;35.0;;Israel;2020-03-08;61;0;18;0
31.0;35.0;;Israel;2020-03-09;61;0;0;0
31.0;35.0;;Israel;2020-03-10;75;0;14;0
31.0;35.0;;Israel;2020-03-11;79;0;4;0
31.0;35.0;;Israel;2020-03-12;100;0;21;0
31.0;35.0;;Israel;2020-03-13;126;0;26;0
31.0;35.0;;Israel;2020-03-14;155;0;29;0
31.0;35.0;;Israel;2020-03-15;213;0;58;0
31.0;35.0;;Israel;2020-03-16;218;0;5;0
31.0;35.0;;Israel;2020-03-17;250;0;32;0
31.0;35.0;;Israel;2020-03-18;304;0;54;0
31.0;35.0;;Israel;2020-03-19;427;0;123;0
31.0;35.0;;Israel;2020-03-20;529;0;102;0
31.0;35.0;;Israel;2020-03-21;712;1;183;1
31.0;35.0;;Israel;2020-03-22;883;1;171;0
31.0;35.0;;Israel;2020-03-23;1071;1;188;0
31.0;35.0;;Israel;2020-03-24;1238;3;167;2
31.0;35.0;;Israel;2020-03-25;2369;5;1131;2
43.0;12.0;;Italy;2020-01-22;0;0;0;0
43.0;12.0;;Italy;2020-01-23;0;0;0;0
43.0;12.0;;Italy;2020-01-24;0;0;0;0
43.0;12.0;;Italy;2020-01-25;0;0;0;0
43.0;12.0;;Italy;2020-01-26;0;0;0;0
43.0;12.0;;Italy;2020-01-27;0;0;0;0
43.0;12.0;;Italy;2020-01-28;0;0;0;0
43.0;12.0;;Italy;2020-01-29;0;0;0;0
43.0;12.0;;Italy;2020-01-30;0;0;0;0
43.0;12.0;;Italy;2020-01-31;2;0;2;0
43.0;12.0;;Italy;2020-02-01;2;0;0;0
43.0;12.0;;Italy;2020-02-02;2;0;0;0
43.0;12.0;;Italy;2020-02-03;2;0;0;0
43.0;12.0;;Italy;2020-02-04;2;0;0;0
43.0;12.0;;Italy;2020-02-05;2;0;0;0
43.0;12.0;;Italy;2020-02-06;2;0;0;0
43.0;12.0;;Italy;2020-02-07;3;0;1;0
43.0;12.0;;Italy;2020-02-08;3;0;0;0
43.0;12.0;;Italy;2020-02-09;3;0;0;0
43.0;12.0;;Italy;2020-02-10;3;0;0;0
43.0;12.0;;Italy;2020-02-11;3;0;0;0
43.0;12.0;;Italy;2020-02-12;3;0;0;0
43.0;12.0;;Italy;2020-02-13;3;0;0;0
43.0;12.0;;Italy;2020-02-14;3;0;0;0
43.0;12.0;;Italy;2020-02-15;3;0;0;0
43.0;12.0;;Italy;2020-02-16;3;0;0;0
43.0;12.0;;Italy;2020-02-17;3;0;0;0
43.0;12.0;;Italy;2020-02-18;3;0;0;0
43.0;12.0;;Italy;2020-02-19;3;0;0;0
43.0;12.0;;Italy;2020-02-20;3;0;0;0
43.0;12.0;;Italy;2020-02-21;20;1;17;1
43.0;12.0;;Italy;2020-02-22;62;2;42;1
43.0;12.0;;Italy;2020-02-23;155;3;93;1
43.0;12.0;;Italy;2020-02-24;229;7;74;4
43.0;12.0;;Italy;2020-02-25;322;10;93;3
43.0;12.0;;Italy;2020-02-26;453;12;131;2
43.0;12.0;;Italy;2020-02-27;655;17;202;5
43.0;12.0;;Italy;2020-02-28;888;21;233;4
43.0;12.0;;Italy;2020-02-29;1128;29;240;8
43.0;12.0;;Italy;2020-03-01;1694;34;566;5
43.0;12.0;;Italy;2020-03-02;2036;52;342;18
43.0;12.0;;Italy;2020-03-03;2502;79;466;27
43.0;12.0;;Italy;2020-03-04;3089;107;587;28
43.0;12.0;;Italy;2020-03-05;3858;148;769;41
43.0;12.0;;Italy;2020-03-06;4636;197;778;49
43.0;12.0;;Italy;2020-03-07;5883;233;1247;36
43.0;12.0;;Italy;2020-03-08;7375;366;1492;133
43.0;12.0;;Italy;2020-03-09;9172;463;1797;97
43.0;12.0;;Italy;2020-03-10;10149;631;977;168
43.0;12.0;;Italy;2020-03-11;12462;827;2313;196
43.0;12.0;;Italy;2020-03-12;12462;827;0;0
43.0;12.0;;Italy;2020-03-13;17660;1266;5198;439
43.0;12.0;;Italy;2020-03-14;21157;1441;3497;175
43.0;12.0;;Italy;2020-03-15;24747;1809;3590;368
43.0;12.0;;Italy;2020-03-16;27980;2158;3233;349
43.0;12.0;;Italy;2020-03-17;31506;2503;3526;345
43.0;12.0;;Italy;2020-03-18;35713;2978;4207;475
43.0;12.0;;Italy;2020-03-19;41035;3405;5322;427
43.0;12.0;;Italy;2020-03-20;47021;4032;5986;627
43.0;12.0;;Italy;2020-03-21;53578;4825;6557;793
43.0;12.0;;Italy;2020-03-22;59138;5476;5560;651
43.0;12.0;;Italy;2020-03-23;63927;6077;4789;601
43.0;12.0;;Italy;2020-03-24;69176;6820;5249;743
43.0;12.0;;Italy;2020-03-25;74386;7503;5210;683
18.1096;-77.2975;;Jamaica;2020-01-22;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-23;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-24;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-25;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-26;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-27;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-28;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-29;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-30;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-01-31;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-01;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-02;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-03;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-04;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-05;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-06;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-07;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-08;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-09;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-10;0;0;0;0
18.1096;-77.2975;;Jamaica;2020-02-11;0;0;0;0
